1, emp101, Dennis, McClintock, Architect, ONBOARD, 12-08-2020, 16-05-2024, "Dennis McClintock is going to join DataOrb on 12-08-2020 as a Architect."
712, emp247, BONUS, 1863, 17-05-2023, "Performance bonus for 2023"
713, emp247, EXIT, 07-07-2023, 14-12-2023, "Leaving for personal reasons"
714, emp248, Barbara, Turing, Architect, ONBOARD, 18-05-2021, 17-02-2023, "Barbara Turing is going to join DataOrb on 18-05-2021 as a Architect."
715, emp248, SALARY, 2314, 03-08-2023, "Salary for month 08"
716, emp248, SALARY, 4731, 06-08-2024, "Salary for month 08"
717, emp248, SALARY, 2978, 14-11-2022, "Salary for month 11"
718, emp248, SALARY, 2377, 12-11-2023, "Salary for month 11"
719, emp248, BONUS, 1547, 20-10-2023, "Performance bonus for 2023"
720, emp249, Linus, Turing, Software Engineer, ONBOARD, 17-10-2022, 29-03-2024, "Linus Turing is going to join DataOrb on 17-10-2022 as a Software Engineer."
721, emp249, SALARY, 2740, 05-12-2024, "Salary for month 12"
722, emp249, SALARY, 2557, 17-07-2024, "Salary for month 07"
723, emp249, SALARY, 3355, 21-11-2022, "Salary for month 11"
724, emp249, SALARY, 4585, 13-05-2023, "Salary for month 05"
725, emp249, BONUS, 1988, 22-01-2023, "Performance bonus for 2023"
726, emp249, REIMBURSEMENT, 775, 07-09-2024, "Travel reimbursement"
727, emp250, Grace, Lovelace, Architect, ONBOARD, 07-02-2021, 14-10-2023, "Grace Lovelace is going to join DataOrb on 07-02-2021 as a Architect."
728, emp250, SALARY, 2997, 25-03-2023, "Salary for month 03"
729, emp250, SALARY, 3634, 25-10-2023, "Salary for month 10"
730, emp250, SALARY, 3626, 21-12-2023, "Salary for month 12"
731, emp250, SALARY, 3165, 05-04-2023, "Salary for month 04"
732, emp250, SALARY, 2460, 24-07-2024, "Salary for month 07"
733, emp250, BONUS, 1521, 31-08-2022, "Performance bonus for 2022"
734, emp250, REIMBURSEMENT, 319, 02-03-2023, "Travel reimbursement"
735, emp251, Grace, Hopper, Manager, ONBOARD, 29-04-2020, 24-11-2023, "Grace Hopper is going to join DataOrb on 29-04-2020 as a Manager."
736, emp251, SALARY, 3943, 05-12-2022, "Salary for month 12"
737, emp251, SALARY, 4931, 06-10-2023, "Salary for month 10"
738, emp251, SALARY, 4239, 03-02-2023, "Salary for month 02"
739, emp251, BONUS, 1136, 25-09-2023, "Performance bonus for 2023"
740, emp251, REIMBURSEMENT, 963, 21-09-2022, "Travel reimbursement"
741, emp252, Alan, Turing, Data Scientist, ONBOARD, 11-08-2021, 20-10-2023, "Alan Turing is going to join DataOrb on 11-08-2021 as a Data Scientist."
742, emp252, SALARY, 4597, 05-06-2022, "Salary for month 06"
743, emp252, SALARY, 3820, 17-06-2023, "Salary for month 06"
744, emp252, SALARY, 4119, 16-11-2024, "Salary for month 11"
745, emp252, SALARY, 4027, 07-06-2024, "Salary for month 06"
746, emp252, SALARY, 2313, 25-06-2022, "Salary for month 06"
747, emp252, BONUS, 1329, 24-01-2023, "Performance bonus for 2023"
748, emp252, EXIT, 12-10-2021, 13-12-2023, "Leaving for personal reasons"
749, emp253, Alan, Lovelace, Manager, ONBOARD, 22-06-2022, 08-12-2022, "Alan Lovelace is going to join DataOrb on 22-06-2022 as a Manager."
750, emp253, SALARY, 2990, 10-07-2022, "Salary for month 07"
751, emp253, REIMBURSEMENT, 163, 07-02-2024, "Travel reimbursement"
752, emp254, Grace, McClintock, Architect, ONBOARD, 12-05-2022, 08-02-2022, "Grace McClintock is going to join DataOrb on 12-05-2022 as a Architect."
753, emp254, SALARY, 3680, 07-01-2022, "Salary for month 01"
754, emp254, BONUS, 1115, 01-06-2024, "Performance bonus for 2024"
755, emp255, Alan, Turing, Architect, ONBOARD, 18-09-2022, 15-02-2022, "Alan Turing is going to join DataOrb on 18-09-2022 as a Architect."
756, emp255, SALARY, 2045, 31-01-2023, "Salary for month 01"
757, emp255, SALARY, 3394, 13-11-2024, "Salary for month 11"
758, emp256, Dennis, McClintock, Software Engineer, ONBOARD, 18-01-2021, 15-02-2024, "Dennis McClintock is going to join DataOrb on 18-01-2021 as a Software Engineer."
759, emp256, SALARY, 4179, 17-12-2024, "Salary for month 12"
760, emp256, REIMBURSEMENT, 991, 17-11-2022, "Travel reimbursement"
761, emp257, Barbara, Torvalds, Software Engineer, ONBOARD, 16-04-2021, 06-08-2022, "Barbara Torvalds is going to join DataOrb on 16-04-2021 as a Software Engineer."
762, emp257, SALARY, 2576, 04-05-2024, "Salary for month 05"
763, emp257, SALARY, 4811, 18-08-2022, "Salary for month 08"
764, emp257, SALARY, 2995, 12-08-2024, "Salary for month 08"
765, emp257, SALARY, 3889, 16-06-2024, "Salary for month 06"
766, emp258, Martin, McClintock, Architect, ONBOARD, 17-05-2021, 11-03-2024, "Martin McClintock is going to join DataOrb on 17-05-2021 as a Architect."
767, emp258, SALARY, 4987, 30-06-2024, "Salary for month 06"
768, emp258, SALARY, 3508, 28-12-2024, "Salary for month 12"
769, emp258, SALARY, 4361, 08-04-2022, "Salary for month 04"
770, emp258, SALARY, 2894, 21-05-2022, "Salary for month 05"
771, emp259, Ada, Torvalds, Software Engineer, ONBOARD, 20-01-2020, 24-03-2023, "Ada Torvalds is going to join DataOrb on 20-01-2020 as a Software Engineer."
772, emp259, SALARY, 4629, 14-12-2024, "Salary for month 12"
773, emp259, SALARY, 4216, 22-12-2023, "Salary for month 12"
774, emp259, SALARY, 3886, 17-05-2024, "Salary for month 05"
775, emp259, SALARY, 2580, 14-12-2022, "Salary for month 12"
776, emp259, SALARY, 4333, 21-03-2024, "Salary for month 03"
777, emp259, BONUS, 659, 10-09-2022, "Performance bonus for 2022"
778, emp259, REIMBURSEMENT, 559, 09-06-2024, "Travel reimbursement"
779, emp260, Martin, Jobs, Manager, ONBOARD, 03-07-2020, 05-08-2023, "Martin Jobs is going to join DataOrb on 03-07-2020 as a Manager."
780, emp260, SALARY, 2009, 17-11-2022, "Salary for month 11"
781, emp260, EXIT, 10-06-2020, 12-02-2024, "Leaving for personal reasons"
782, emp261, Dennis, Lovelace, Manager, ONBOARD, 13-01-2022, 13-04-2024, "Dennis Lovelace is going to join DataOrb on 13-01-2022 as a Manager."
783, emp261, SALARY, 3827, 07-03-2024, "Salary for month 03"
784, emp261, SALARY, 3195, 14-10-2023, "Salary for month 10"
785, emp261, SALARY, 3992, 13-09-2023, "Salary for month 09"
786, emp261, SALARY, 4948, 08-08-2023, "Salary for month 08"
787, emp262, Barbara, Ritchie, Manager, ONBOARD, 01-10-2020, 14-11-2024, "Barbara Ritchie is going to join DataOrb on 01-10-2020 as a Manager."
788, emp262, SALARY, 4590, 12-07-2024, "Salary for month 07"
789, emp263, Ada, Lovelace, Manager, ONBOARD, 10-05-2021, 24-03-2023, "Ada Lovelace is going to join DataOrb on 10-05-2021 as a Manager."
790, emp263, SALARY, 4597, 28-02-2024, "Salary for month 02"
791, emp263, BONUS, 1859, 01-10-2024, "Performance bonus for 2024"
792, emp264, Steve, Jobs, Software Engineer, ONBOARD, 28-10-2021, 04-04-2022, "Steve Jobs is going to join DataOrb on 28-10-2021 as a Software Engineer."
793, emp264, SALARY, 3001, 21-11-2023, "Salary for month 11"
794, emp264, SALARY, 4141, 02-06-2024, "Salary for month 06"
795, emp264, REIMBURSEMENT, 541, 15-02-2024, "Travel reimbursement"
796, emp265, Martin, Jobs, Software Engineer, ONBOARD, 01-07-2022, 02-03-2022, "Martin Jobs is going to join DataOrb on 01-07-2022 as a Software Engineer."
797, emp265, SALARY, 4593, 11-07-2023, "Salary for month 07"
798, emp265, SALARY, 3382, 18-09-2023, "Salary for month 09"
799, emp265, SALARY, 4601, 08-10-2023, "Salary for month 10"
800, emp265, SALARY, 4256, 16-12-2022, "Salary for month 12"
801, emp265, SALARY, 4621, 19-03-2023, "Salary for month 03"
802, emp265, EXIT, 03-11-2022, 18-07-2023, "Leaving for personal reasons"
803, emp266, Linus, Hopper, Software Engineer, ONBOARD, 26-10-2021, 04-07-2022, "Linus Hopper is going to join DataOrb on 26-10-2021 as a Software Engineer."
804, emp266, SALARY, 3907, 17-09-2022, "Salary for month 09"
805, emp266, SALARY, 4668, 18-11-2022, "Salary for month 11"
806, emp266, SALARY, 2372, 13-09-2024, "Salary for month 09"
807, emp266, SALARY, 3365, 02-07-2023, "Salary for month 07"
808, emp266, SALARY, 2580, 19-07-2023, "Salary for month 07"
809, emp266, BONUS, 1881, 02-02-2023, "Performance bonus for 2023"
810, emp266, EXIT, 06-06-2022, 22-12-2022, "Leaving for personal reasons"
811, emp267, Martin, Jobs, Software Engineer, ONBOARD, 27-03-2020, 15-03-2024, "Martin Jobs is going to join DataOrb on 27-03-2020 as a Software Engineer."
812, emp267, SALARY, 3845, 12-08-2024, "Salary for month 08"
813, emp267, BONUS, 1975, 24-05-2022, "Performance bonus for 2022"
814, emp267, REIMBURSEMENT, 788, 25-01-2022, "Travel reimbursement"
815, emp268, Alan, Gates, Software Engineer, ONBOARD, 16-01-2022, 29-07-2023, "Alan Gates is going to join DataOrb on 16-01-2022 as a Software Engineer."
816, emp268, SALARY, 2457, 28-05-2023, "Salary for month 05"
817, emp268, SALARY, 4371, 19-08-2024, "Salary for month 08"
818, emp269, Ada, Jobs, Software Engineer, ONBOARD, 13-03-2020, 13-04-2022, "Ada Jobs is going to join DataOrb on 13-03-2020 as a Software Engineer."
819, emp269, SALARY, 3041, 25-06-2024, "Salary for month 06"
820, emp269, SALARY, 2920, 23-11-2024, "Salary for month 11"
821, emp270, Martin, Jobs, Software Engineer, ONBOARD, 05-05-2021, 24-02-2023, "Martin Jobs is going to join DataOrb on 05-05-2021 as a Software Engineer."
822, emp270, SALARY, 2869, 14-02-2024, "Salary for month 02"
823, emp270, SALARY, 2296, 11-03-2024, "Salary for month 03"
824, emp270, SALARY, 4384, 30-04-2023, "Salary for month 04"
825, emp270, REIMBURSEMENT, 965, 08-08-2024, "Travel reimbursement"
826, emp271, Barbara, Torvalds, Software Engineer, ONBOARD, 11-03-2021, 30-11-2022, "Barbara Torvalds is going to join DataOrb on 11-03-2021 as a Software Engineer."
827, emp271, SALARY, 3576, 15-02-2023, "Salary for month 02"
828, emp271, SALARY, 4185, 15-08-2024, "Salary for month 08"
829, emp271, SALARY, 4398, 07-06-2024, "Salary for month 06"
830, emp271, SALARY, 3753, 09-10-2023, "Salary for month 10"
831, emp271, SALARY, 4933, 30-05-2024, "Salary for month 05"
832, emp271, REIMBURSEMENT, 295, 25-09-2024, "Travel reimbursement"
833, emp272, Dennis, Ritchie, Architect, ONBOARD, 24-12-2020, 04-11-2024, "Dennis Ritchie is going to join DataOrb on 24-12-2020 as a Architect."
834, emp272, SALARY, 2417, 19-04-2022, "Salary for month 04"
835, emp272, SALARY, 2143, 12-05-2022, "Salary for month 05"
836, emp272, SALARY, 2576, 26-02-2023, "Salary for month 02"
837, emp272, BONUS, 1297, 22-01-2023, "Performance bonus for 2023"
838, emp273, Grace, Jobs, Manager, ONBOARD, 17-01-2020, 30-04-2022, "Grace Jobs is going to join DataOrb on 17-01-2020 as a Manager."
839, emp273, SALARY, 3498, 14-12-2022, "Salary for month 12"
840, emp273, SALARY, 4534, 27-02-2023, "Salary for month 02"
841, emp273, SALARY, 3027, 27-09-2022, "Salary for month 09"
842, emp273, SALARY, 3842, 31-10-2023, "Salary for month 10"
843, emp273, EXIT, 11-05-2023, 20-10-2022, "Leaving for personal reasons"
844, emp274, Dennis, Torvalds, Data Scientist, ONBOARD, 21-09-2020, 25-12-2024, "Dennis Torvalds is going to join DataOrb on 21-09-2020 as a Data Scientist."
845, emp274, SALARY, 2251, 26-02-2022, "Salary for month 02"
846, emp274, SALARY, 2023, 24-01-2022, "Salary for month 01"
847, emp274, SALARY, 2489, 28-06-2023, "Salary for month 06"
848, emp274, SALARY, 4274, 14-09-2024, "Salary for month 09"
849, emp274, BONUS, 578, 13-03-2024, "Performance bonus for 2024"
850, emp274, REIMBURSEMENT, 198, 22-01-2023, "Travel reimbursement"
851, emp275, Grace, Torvalds, Software Engineer, ONBOARD, 16-03-2021, 03-08-2023, "Grace Torvalds is going to join DataOrb on 16-03-2021 as a Software Engineer."
852, emp275, SALARY, 2283, 04-09-2022, "Salary for month 09"
853, emp275, SALARY, 2350, 03-09-2024, "Salary for month 09"
854, emp275, EXIT, 22-08-2023, 11-03-2023, "Leaving for personal reasons"
855, emp276, Martin, Ritchie, Manager, ONBOARD, 10-10-2020, 27-06-2023, "Martin Ritchie is going to join DataOrb on 10-10-2020 as a Manager."
856, emp276, SALARY, 4155, 15-04-2023, "Salary for month 04"
857, emp276, SALARY, 4135, 31-03-2024, "Salary for month 03"
858, emp276, BONUS, 647, 23-06-2023, "Performance bonus for 2023"
859, emp277, Alan, Ritchie, Data Scientist, ONBOARD, 29-12-2021, 11-12-2024, "Alan Ritchie is going to join DataOrb on 29-12-2021 as a Data Scientist."
860, emp277, SALARY, 3342, 27-07-2022, "Salary for month 07"
861, emp277, SALARY, 3057, 10-09-2022, "Salary for month 09"
862, emp277, SALARY, 3710, 30-06-2024, "Salary for month 06"
863, emp277, BONUS, 1026, 24-07-2022, "Performance bonus for 2022"
864, emp278, Grace, McClintock, Software Engineer, ONBOARD, 24-09-2020, 09-10-2024, "Grace McClintock is going to join DataOrb on 24-09-2020 as a Software Engineer."
865, emp278, SALARY, 4232, 03-11-2024, "Salary for month 11"
866, emp278, SALARY, 4994, 20-06-2024, "Salary for month 06"
867, emp278, SALARY, 4545, 01-07-2022, "Salary for month 07"
868, emp278, SALARY, 2965, 07-09-2022, "Salary for month 09"
869, emp278, SALARY, 2366, 15-10-2023, "Salary for month 10"
870, emp279, Bill, Hopper, Architect, ONBOARD, 15-03-2022, 28-09-2022, "Bill Hopper is going to join DataOrb on 15-03-2022 as a Architect."
871, emp279, SALARY, 4316, 16-12-2023, "Salary for month 12"
872, emp279, SALARY, 2729, 10-01-2024, "Salary for month 01"
873, emp279, SALARY, 4623, 07-03-2024, "Salary for month 03"
874, emp279, SALARY, 3597, 09-08-2023, "Salary for month 08"
875, emp279, BONUS, 1296, 29-06-2023, "Performance bonus for 2023"
876, emp280, Alan, Torvalds, Data Scientist, ONBOARD, 27-01-2020, 24-10-2022, "Alan Torvalds is going to join DataOrb on 27-01-2020 as a Data Scientist."
877, emp280, SALARY, 2539, 03-05-2024, "Salary for month 05"
878, emp280, SALARY, 3806, 29-12-2023, "Salary for month 12"
879, emp280, SALARY, 4514, 22-10-2024, "Salary for month 10"
880, emp280, BONUS, 979, 24-01-2022, "Performance bonus for 2022"
881, emp280, REIMBURSEMENT, 389, 26-09-2023, "Travel reimbursement"
882, emp280, EXIT, 16-01-2023, 13-04-2023, "Leaving for personal reasons"
883, emp281, Barbara, Ritchie, Data Scientist, ONBOARD, 12-02-2022, 11-07-2024, "Barbara Ritchie is going to join DataOrb on 12-02-2022 as a Data Scientist."
884, emp281, SALARY, 4765, 21-01-2024, "Salary for month 01"
885, emp281, SALARY, 3431, 23-04-2022, "Salary for month 04"
886, emp281, SALARY, 4944, 27-10-2024, "Salary for month 10"
887, emp281, SALARY, 4367, 07-10-2022, "Salary for month 10"
888, emp281, BONUS, 840, 08-08-2024, "Performance bonus for 2024"
889, emp282, Alan, McClintock, Architect, ONBOARD, 12-11-2020, 18-10-2023, "Alan McClintock is going to join DataOrb on 12-11-2020 as a Architect."
890, emp282, SALARY, 4790, 26-02-2024, "Salary for month 02"
891, emp282, SALARY, 3074, 02-10-2024, "Salary for month 10"
892, emp282, SALARY, 4362, 27-06-2023, "Salary for month 06"
893, emp282, SALARY, 3338, 17-02-2024, "Salary for month 02"
894, emp282, REIMBURSEMENT, 505, 29-03-2023, "Travel reimbursement"
895, emp283, Dennis, Lovelace, Data Scientist, ONBOARD, 17-07-2020, 27-04-2024, "Dennis Lovelace is going to join DataOrb on 17-07-2020 as a Data Scientist."
896, emp283, SALARY, 4165, 17-12-2022, "Salary for month 12"
897, emp283, SALARY, 4242, 31-03-2023, "Salary for month 03"
898, emp283, BONUS, 1547, 31-10-2024, "Performance bonus for 2024"
899, emp283, REIMBURSEMENT, 789, 06-01-2024, "Travel reimbursement"
900, emp283, EXIT, 22-08-2021, 12-03-2023, "Leaving for personal reasons"
901, emp284, Alan, Turing, Manager, ONBOARD, 11-01-2021, 07-10-2022, "Alan Turing is going to join DataOrb on 11-01-2021 as a Manager."
902, emp284, SALARY, 2368, 18-11-2024, "Salary for month 11"
903, emp284, SALARY, 4593, 06-02-2023, "Salary for month 02"
904, emp284, SALARY, 2883, 30-09-2024, "Salary for month 09"
905, emp284, SALARY, 3823, 19-08-2023, "Salary for month 08"
906, emp284, EXIT, 15-09-2024, 25-06-2022, "Leaving for personal reasons"
907, emp285, Alan, Ritchie, Data Scientist, ONBOARD, 17-10-2022, 28-10-2022, "Alan Ritchie is going to join DataOrb on 17-10-2022 as a Data Scientist."
908, emp285, SALARY, 3277, 20-05-2024, "Salary for month 05"
909, emp285, BONUS, 1063, 07-11-2023, "Performance bonus for 2023"
910, emp285, EXIT, 20-02-2023, 16-06-2023, "Leaving for personal reasons"
911, emp286, Ada, Gates, Architect, ONBOARD, 29-07-2022, 09-09-2023, "Ada Gates is going to join DataOrb on 29-07-2022 as a Architect."
912, emp286, SALARY, 3847, 03-08-2024, "Salary for month 08"
913, emp286, SALARY, 3304, 27-08-2024, "Salary for month 08"
914, emp286, SALARY, 4346, 05-12-2024, "Salary for month 12"
915, emp286, SALARY, 4717, 08-04-2024, "Salary for month 04"
916, emp286, SALARY, 2333, 22-09-2024, "Salary for month 09"
917, emp287, Dennis, McClintock, Data Scientist, ONBOARD, 13-02-2022, 23-06-2024, "Dennis McClintock is going to join DataOrb on 13-02-2022 as a Data Scientist."
918, emp287, SALARY, 2312, 13-10-2022, "Salary for month 10"
919, emp287, SALARY, 4668, 10-10-2023, "Salary for month 10"
920, emp287, BONUS, 1991, 16-06-2023, "Performance bonus for 2023"
921, emp288, Ada, Lovelace, Architect, ONBOARD, 02-06-2022, 29-06-2024, "Ada Lovelace is going to join DataOrb on 02-06-2022 as a Architect."
922, emp288, SALARY, 2712, 03-01-2023, "Salary for month 01"
923, emp288, SALARY, 4819, 05-05-2022, "Salary for month 05"
924, emp288, SALARY, 3776, 28-04-2023, "Salary for month 04"
925, emp288, SALARY, 2810, 30-01-2024, "Salary for month 01"
926, emp288, REIMBURSEMENT, 708, 14-09-2023, "Travel reimbursement"
927, emp289, Steve, Turing, Software Engineer, ONBOARD, 21-04-2022, 24-01-2022, "Steve Turing is going to join DataOrb on 21-04-2022 as a Software Engineer."
928, emp289, SALARY, 4816, 08-04-2024, "Salary for month 04"
929, emp289, SALARY, 4012, 07-11-2024, "Salary for month 11"
930, emp289, SALARY, 3341, 30-10-2022, "Salary for month 10"
931, emp289, SALARY, 4810, 19-03-2023, "Salary for month 03"
932, emp289, BONUS, 513, 18-01-2023, "Performance bonus for 2023"
933, emp290, Linus, Torvalds, Data Scientist, ONBOARD, 19-08-2020, 10-10-2023, "Linus Torvalds is going to join DataOrb on 19-08-2020 as a Data Scientist."
934, emp290, SALARY, 3365, 14-07-2022, "Salary for month 07"
935, emp290, SALARY, 3679, 08-07-2024, "Salary for month 07"
936, emp290, SALARY, 2583, 16-01-2023, "Salary for month 01"
937, emp290, SALARY, 3534, 04-02-2024, "Salary for month 02"
938, emp290, SALARY, 3574, 28-11-2024, "Salary for month 11"
939, emp291, Barbara, Ritchie, Software Engineer, ONBOARD, 01-02-2022, 06-08-2023, "Barbara Ritchie is going to join DataOrb on 01-02-2022 as a Software Engineer."
940, emp291, SALARY, 2909, 26-04-2023, "Salary for month 04"
941, emp291, SALARY, 2894, 31-07-2022, "Salary for month 07"
942, emp291, SALARY, 2299, 20-05-2024, "Salary for month 05"
943, emp291, BONUS, 1677, 08-08-2023, "Performance bonus for 2023"
944, emp292, Linus, Turing, Data Scientist, ONBOARD, 08-04-2022, 24-06-2024, "Linus Turing is going to join DataOrb on 08-04-2022 as a Data Scientist."
945, emp292, SALARY, 2700, 21-03-2022, "Salary for month 03"
946, emp292, BONUS, 815, 01-12-2022, "Performance bonus for 2022"
947, emp293, Alan, Lovelace, Data Scientist, ONBOARD, 11-12-2022, 07-10-2024, "Alan Lovelace is going to join DataOrb on 11-12-2022 as a Data Scientist."
948, emp293, SALARY, 2046, 28-05-2022, "Salary for month 05"
949, emp293, SALARY, 3103, 07-11-2022, "Salary for month 11"
950, emp293, SALARY, 2544, 28-11-2024, "Salary for month 11"
951, emp293, BONUS, 631, 13-04-2022, "Performance bonus for 2022"
952, emp294, Barbara, Torvalds, Architect, ONBOARD, 10-07-2022, 18-05-2024, "Barbara Torvalds is going to join DataOrb on 10-07-2022 as a Architect."
953, emp294, SALARY, 2736, 16-01-2023, "Salary for month 01"
954, emp294, SALARY, 2744, 09-03-2024, "Salary for month 03"
955, emp294, SALARY, 3609, 26-11-2023, "Salary for month 11"
956, emp294, BONUS, 1949, 13-08-2024, "Performance bonus for 2024"
957, emp294, REIMBURSEMENT, 101, 08-04-2023, "Travel reimbursement"
958, emp295, Linus, Ritchie, Data Scientist, ONBOARD, 02-12-2020, 09-11-2024, "Linus Ritchie is going to join DataOrb on 02-12-2020 as a Data Scientist."
959, emp295, SALARY, 3737, 14-05-2024, "Salary for month 05"
960, emp295, SALARY, 3671, 20-05-2024, "Salary for month 05"
961, emp295, SALARY, 4897, 23-01-2024, "Salary for month 01"
962, emp295, EXIT, 02-10-2023, 15-04-2022, "Leaving for personal reasons"
963, emp296, Bill, Turing, Architect, ONBOARD, 08-03-2022, 22-04-2023, "Bill Turing is going to join DataOrb on 08-03-2022 as a Architect."
964, emp296, SALARY, 4531, 22-08-2023, "Salary for month 08"
965, emp296, SALARY, 3624, 21-06-2024, "Salary for month 06"
966, emp296, SALARY, 3005, 12-03-2022, "Salary for month 03"
967, emp296, BONUS, 784, 23-02-2024, "Performance bonus for 2024"
968, emp296, REIMBURSEMENT, 823, 09-10-2024, "Travel reimbursement"
969, emp297, Martin, Gates, Data Scientist, ONBOARD, 25-06-2020, 19-11-2022, "Martin Gates is going to join DataOrb on 25-06-2020 as a Data Scientist."
970, emp297, SALARY, 3020, 28-10-2024, "Salary for month 10"
971, emp297, SALARY, 3749, 04-05-2022, "Salary for month 05"
972, emp297, SALARY, 3696, 08-06-2023, "Salary for month 06"
973, emp297, SALARY, 3078, 01-04-2024, "Salary for month 04"
974, emp298, Grace, Gates, Data Scientist, ONBOARD, 03-11-2022, 18-04-2024, "Grace Gates is going to join DataOrb on 03-11-2022 as a Data Scientist."
975, emp298, SALARY, 3201, 04-11-2023, "Salary for month 11"
976, emp298, SALARY, 3729, 08-04-2022, "Salary for month 04"
977, emp298, SALARY, 2694, 02-11-2024, "Salary for month 11"
978, emp298, SALARY, 4387, 06-10-2023, "Salary for month 10"
979, emp298, BONUS, 1207, 26-02-2023, "Performance bonus for 2023"
980, emp299, Barbara, Gates, Software Engineer, ONBOARD, 22-08-2021, 02-04-2024, "Barbara Gates is going to join DataOrb on 22-08-2021 as a Software Engineer."
981, emp299, SALARY, 3736, 14-03-2023, "Salary for month 03"
982, emp299, SALARY, 2655, 05-06-2022, "Salary for month 06"
983, emp300, Alan, Hopper, Software Engineer, ONBOARD, 22-11-2022, 30-08-2024, "Alan Hopper is going to join DataOrb on 22-11-2022 as a Software Engineer."
984, emp300, SALARY, 3234, 19-01-2022, "Salary for month 01"
985, emp301, Steve, Jobs, Software Engineer, ONBOARD, 16-05-2020, 13-05-2022, "Steve Jobs is going to join DataOrb on 16-05-2020 as a Software Engineer."
986, emp301, SALARY, 3209, 07-07-2024, "Salary for month 07"
987, emp301, SALARY, 3475, 18-05-2023, "Salary for month 05"
988, emp301, REIMBURSEMENT, 147, 30-12-2023, "Travel reimbursement"
989, emp302, Alan, Lovelace, Architect, ONBOARD, 18-07-2022, 21-04-2024, "Alan Lovelace is going to join DataOrb on 18-07-2022 as a Architect."
990, emp302, SALARY, 3380, 01-01-2022, "Salary for month 01"
991, emp302, SALARY, 2965, 09-02-2024, "Salary for month 02"
992, emp302, SALARY, 3848, 19-11-2023, "Salary for month 11"
993, emp302, SALARY, 3204, 16-06-2022, "Salary for month 06"
994, emp302, BONUS, 1462, 17-11-2022, "Performance bonus for 2022"
995, emp302, EXIT, 10-05-2020, 11-03-2024, "Leaving for personal reasons"
996, emp303, Alan, Torvalds, Data Scientist, ONBOARD, 30-06-2020, 25-04-2022, "Alan Torvalds is going to join DataOrb on 30-06-2020 as a Data Scientist."
997, emp303, SALARY, 2982, 23-06-2022, "Salary for month 06"
998, emp303, SALARY, 2344, 30-01-2024, "Salary for month 01"
999, emp303, SALARY, 2941, 19-10-2024, "Salary for month 10"
1000, emp303, SALARY, 4782, 13-10-2024, "Salary for month 10"
1001, emp303, BONUS, 1960, 11-07-2024, "Performance bonus for 2024"
1002, emp304, Barbara, Ritchie, Architect, ONBOARD, 17-02-2020, 20-07-2024, "Barbara Ritchie is going to join DataOrb on 17-02-2020 as a Architect."
1003, emp304, SALARY, 2714, 11-12-2024, "Salary for month 12"
1004, emp304, SALARY, 4801, 01-07-2023, "Salary for month 07"
1005, emp304, SALARY, 3564, 07-12-2022, "Salary for month 12"
1006, emp304, BONUS, 964, 31-07-2023, "Performance bonus for 2023"
1007, emp305, Barbara, Gates, Data Scientist, ONBOARD, 02-08-2022, 07-03-2024, "Barbara Gates is going to join DataOrb on 02-08-2022 as a Data Scientist."
1008, emp305, SALARY, 2622, 11-03-2022, "Salary for month 03"
1009, emp305, SALARY, 3659, 13-03-2023, "Salary for month 03"
1010, emp305, BONUS, 1736, 13-06-2024, "Performance bonus for 2024"
1011, emp305, REIMBURSEMENT, 451, 05-05-2023, "Travel reimbursement"
1012, emp305, EXIT, 06-09-2024, 01-02-2023, "Leaving for personal reasons"
1013, emp306, Grace, McClintock, Software Engineer, ONBOARD, 07-03-2022, 26-05-2022, "Grace McClintock is going to join DataOrb on 07-03-2022 as a Software Engineer."
1014, emp306, SALARY, 2278, 29-10-2022, "Salary for month 10"
1015, emp306, SALARY, 4191, 04-08-2024, "Salary for month 08"
1016, emp306, SALARY, 2494, 18-07-2023, "Salary for month 07"
1017, emp306, SALARY, 4181, 27-11-2022, "Salary for month 11"
1018, emp306, SALARY, 4468, 30-10-2024, "Salary for month 10"
1019, emp306, BONUS, 1088, 03-09-2022, "Performance bonus for 2022"
1020, emp306, REIMBURSEMENT, 371, 26-07-2024, "Travel reimbursement"
1021, emp307, Linus, Ritchie, Manager, ONBOARD, 13-10-2021, 13-12-2024, "Linus Ritchie is going to join DataOrb on 13-10-2021 as a Manager."
1022, emp307, SALARY, 2413, 16-11-2023, "Salary for month 11"
1023, emp307, SALARY, 4354, 19-01-2023, "Salary for month 01"
1024, emp307, SALARY, 4702, 27-01-2023, "Salary for month 01"
1025, emp307, SALARY, 4181, 02-12-2023, "Salary for month 12"
1026, emp307, SALARY, 3390, 10-10-2023, "Salary for month 10"
1027, emp308, Grace, McClintock, Software Engineer, ONBOARD, 21-08-2022, 21-09-2023, "Grace McClintock is going to join DataOrb on 21-08-2022 as a Software Engineer."
1028, emp308, SALARY, 4886, 23-05-2024, "Salary for month 05"
1029, emp308, SALARY, 3597, 30-10-2024, "Salary for month 10"
1030, emp308, SALARY, 4149, 15-09-2022, "Salary for month 09"
1031, emp308, SALARY, 3455, 30-08-2022, "Salary for month 08"
1032, emp308, SALARY, 2778, 09-09-2022, "Salary for month 09"
1033, emp308, BONUS, 1917, 18-09-2022, "Performance bonus for 2022"
1034, emp309, Steve, Turing, Data Scientist, ONBOARD, 23-02-2022, 10-03-2022, "Steve Turing is going to join DataOrb on 23-02-2022 as a Data Scientist."
